source_id,source,page,chinese_date,western_date,old_placename_chinese,modern_placename_chinese,event_type_chinese,event_name,event_description,primary_source_1,primary_source_2,notes
10412264,HHNB,,清宣宗道光二十二年,1842,,,河患,,阌乡慨六月莆水迭发，刷去碎石坦坡，土山场入河身。（豫河志）,御史齐承彦误以妈小函关土山坍塌，壅塞水势。,,
10412265,HHNB,,清宣宗道光二十三年,1843,,,决/修,,六月中牟下汛九堡漫口三百六十余丈，水历朱仙镇及通许扶沟太康等县，久涡会淮。次年十二月二十四日合龙。（开归道册稿）,六月二十七日塌宽一百余丈。七月剧宽二百余丈闰七月实宽至三百六十余丈。（豫河志）,,
10412266,HHNB,,清宣宗道光二十三年,1843,,,溢,,七月十四日河水暴涨，溢五里余。大阳渡居民半溺水中，沿河地亩尽为沙盖，河干庐舍塌毁无算。（平陆县志）,,,
10412267,HHNB,,清宣宗道光二十三年,1843,,,溃,,冬中牟坝。亡筑复蛰。（江南通志）,,,
10412268,HHNB,,清宣宗道光二十三年,1843,,,修,,挑萧县天然闸河一万余丈，修河堰九千五百丈。（淮系年表）,,,
10412269,HHNB,,清宣宗道光二十三年,1843,,,修,,建吴城七堡碎石土坝八道。  （清河县志）,,,
10412270,HHNB,,清宣宗道光二十四年,1844,,,溃,,春中牟坝工屡蛰。（河南通志）,正月初入门蛰十二三丈。二月初九日蛰去五占。,,
10412271,HHNB,,清宣宗道光二十四年,1844,,,修,,锺奏祥中牟大工合龙日期：“十二月十八日启放引河，黄河东注甚为畅顺。二十四日两坝同时挂缆，竭两昼夜之力，大工合龙。”（豫河志）,,,
10412272,HHNB,,清宣宗道光二十五年,1845,,,决,,夏河再决杨工口，西乡被灾。（安东县志）,,,
10412273,HHNB,,清宣宗道光二十五年,1845,,,大水,,六月邳州宿迁睢宁大水。（淮系年表）,,,
10412274,HHNB,,清宣宗道光二十七年,1847,,,泄涨,,夏清河县黄河大涨，吴城堤将溃。民情汹惧，剧七堡工，泄水入湖，遂获无恙。（淮系年表）,按王营减坝已坏，故剧七堡。（淮系年表）,,
10412275,HHNB,,清宣宗道光二十九年,1849,,,决,,夏河决五套口。 （安东县志）,阜宁北岸。,,
10412276,HHNB,,清宣宗道光二十九年,1849,,,泄涨,,夏河大涨，督河杨以增剧吴城六堡，泄河入湖。（清河县志）,,,
10412277,HHNB,,清宣宗道光三十年,1850,,,修,,两江总督陆建瀛奏添建王营楼堤滚水石坝一座。金门宽二十丈。新坝迤上筑柴土圈堰，以备启放。 （淮系年表）,,,
10412278,HHNB,,清文宗咸丰元年,1851,,,决/修,,八月二十日丰下汛三堡迤上无工处所，先已漫水，旋致堤身坐蛰，场宽一百八十五丈，水深三四丈不等。（治水述要）大溜冲为大沙河，北出四支达昭阳湖，南出三支达微山湖，水势东溢运中河骆马湖六塘河。江督陆建漏议塞。（淮系年表）,河决丰县蟠龙集，淹没栖山沛县城。（沛县志）黄流旁溢，以至山东境内被淹。（山东通志）屡塞屡溃，至五年铜瓦厢失事，始堵旱口。,,
10412279,HHNB,,清文宗咸丰二年,1852,,,失修,,春二月丰工未能合龙。（济宁州志）,,,
10412280,HHNB,,清文宗咸丰二年,1852,,,大水,,徐州宿迁睢宁等处大水。（淮系年表）,,,
10412281,HHNB,,清文宗咸丰三年,1853,,,溃,,丰工二月合龙，至六月大坝复决。（南河册案）丰沛漫流如故。（沛县志）黄水仍在济。（济宁州志）,时海内多故，未果筑修（清河县志）,,
10412282,HHNB,,清文宗咸丰四年,1854,,,失修,,丰工未塞，徐州北境皆大水。（淮系年表）秋七月河水由六塘朱家闸漫涨。（安东县志）,,,
10412283,HHNB,,清文宗咸丰五年,1855,,,决/徙,,六月黄河大决兰阳县铜瓦厢，溜分三股：一股由曹州赵王河东注，赵王河头在考城县北，后渐淤。两股由东明县南北分注，至张秋穿运河复合，夺大清河入海，北一股渐淤，南一股即成干流。时军务繁兴，不塞遂徙。决河循宋熙宁以前故道，亦即明景泰五年徐有贞所闻广济渠之故道。（淮系年表）,上北厅蔺阳汛铜瓦厢三堡堤工六月十九日漫溢过水，二十日全行夺溜刷宽口门至七八十丈，迫下正河业已断流。（豫河志）河决铜瓦厢溢入封邱祥符陈留诸县。（祥符县志）河决铜瓦其经流在曹州府西，其支流漫衍于金乡自西南斜注东北入州境。（济宁州志）秋河水复由六塘漫涨。（安东县志）入月上谕：“现因军务未竣筹饷维艰，兰阳堤工不得不暂议缓堵。”（治水述要）丰沛黄水遂涸。（沛县志）天不绝淮，黄河北徒。（淮系年表）,,
10412284,HHNB,,清文宗咸丰六年,1856,,,治,,三月谕瑞龄庆祺由兰阳漫流处所至山东境内；分路绕行，详釉履勘。凡由江南山路湖路至山东必经之所，何处扼要，以及附近镇市场集绘缮明晰图说。于到京之日呈览。（山东通志） ,铜瓦厢黄河之故道口至民国二十一年始筑堤堵闭。,,
10412285,HHNB,,清文宗咸丰五年,1857,,,修,,六月齐河县知县蒋土潢请于张秋至鱼山一带筑长堤四十余里。自是数年张秋以东自鱼山至利津海口，地方官劝民筑捻。逐年补救，民地可耕。渐能复业。（山东通志）,兰仪之北张秋之南，黄流泛滥，田庐多被淹漫。（山东通志）,,
10412286,HHNB,,清文宗咸丰十年,1860,,,修,,沈兆霖奏请就黄河改道劝捐筑堤。张秋下游至海口不施，惟缺口至张秋数百里间，可命民间捐资筹办。（治水述要）,,,
10412287,HHNB,,清穆宗同治二年,1863,,,决,,巡抚阎敬铭奏：“黄水涨发，曹州府属之菏泽定陶曹县濮州巨野城武等处，田庐人畜宰久巨浸。”署河督谭廷襄奏：“一股直下开东，一股旁穿定陶曹单等处。” （山东通志）,,,
10412288,HHNB,,清穆宗同治二年,1863,,,抢险,,黄河节次异涨，上南各厅险工迭出，赶紧抢办平稳。将漫边溃场之处，于南面用土帮做后戗以固根本，于北面抢厢护埽，上下首抛碎石坝盖托，以备抵御续涨。（豫河志）,,,
10412289,HHNB,,清穆宗同治二年,1863,,,修,,十月署河督谭廷襄奏：“大清河身太窄，不能容纳。自利津溯流至东阿，民埝缺口不下四五十处。必须开引渠以减涨水，而后功有可施。现今穿定陶曹单一股业已淤垫，其正流全趋濮范等处。应先将开濮两州之金堤赶紧堵筑，其濮范与菏泽北邻之史家堤亦一并堵筑，并将旧有土捻加高培厚，择要接修。”（山东通志）,,,
10412290,HHNB,,清穆宗同治三年,1864,,,抢险,,九月谕：“中河十三堡存滩被刷，骤出奇险，现虽抢办，渐臻底定。而筑埝修堤，既据谭廷襄奏，万分紧迫，自未便稍涉延缓。至石家桥郑下汛九堡刷场堤边二十余丈，亦关紧要。即照谭廷襄所拟认真办理。”（豫河志）,中河厅十三堡赶筑围埝长三百余丈，补筑老月堤大百余丈。,,
10412291,HHNB,,清穆宗同治四年,1865,,,抢险,,七月河道总督张之万奏：“南岸上南厅郑下汛十堡新厢埽工先后墩蛰，堤身同时汇场，随厢随垫，堤顶仅存丈余。谕实力抢护，勿稍疏懈。”（豫河志）,,,
10412292,HHNB,,清穆宗同治四年,1865,,,抢险,,八月河督张之万奏：“祥河厅祥符汛十五堡顺堤七八两埽陡垫入水，其八埽后起至十六埽后止大堤裂缝七十余丈。”谕实力抢护不准稍有疏虞。（豫河志）,,,
10412293,HHNB,,清穆宗同治五年,1866,,,溢/修,,黄水灌濮州北城深丈余，新城在南亦受水。（淮系年表）用民力补修城北金堤，以工代赈。（山东通志）,"七月初旬事。
十一月巡抚丁宝桢奏：濮范堤工，所有修筑堤座约宽三四丈，高亦二三丈不等。（山东通志）",,
10412294,HHNB,,清穆宗同治五年,1866,,,抢险,,直隶总督刘长佑奏：“秋汛盛，新旧金堤冲刷。开州之官人店十八郎张果庙萧家楼枣科等处险工五段，幸抢护平稳。 （山东通志）,刘长佑请上修长垣之太行堤及接筑新捻，下修开州之金堤，中间无堤处所，一律加高培厚，因险设防。,,
10412295,HHNB,,清穆宗同治五年,1866,,,溢,,七月胡家屯河溢。（豫河志） ,上南厅。,,
10412296,HHNB,,清穆宗同治五年,1866,,,修,,十月谕修豫省上游及滑浚等处长堤。（豫河志）着刘畏佑将险工堤口一律修办，东省濮范馆观等县均宜接修长堤。（山东通志）,,,
10412297,HHNB,,清穆宗同治七年,1868,,,决,,黄流盛涨，冲决赵王河之红川口霍家桥。大溜渐移安山，由安山人大清河，因而沈家口田家湾新兴屯皆漫溢。（山东通志）,,,
10412298,HHNB,,清穆宗同治七年,1868,,,决/修,,七月河决荣泽县之房庄溢入郑州中牟祥符陈留杞县数县。口门宽至二百余丈。（祥符县志）水入淮未夺溜。十月二十一日兴工，八年正月十五日合龙。用银一百三十一万余两。（开归道册案）,,,
10412299,HHNB,,清穆宗同治八年,1869,,,修,,六月巡抚丁宝桢奏：“上年赵王河冲决，郓城县被淹。当经劝谕居民，起于春初堵合。自二月开工，各处小口均已堵闭惟附近红川庄水势较大，不易施工，计已成堤身百余丈，尚有口门十余丈未能堵合。又迤南胡家堰缺口，亦以人工料物俱少，未能分头赶办，仅将裹头盘住，以免塌宽。大汛将临，只得暂时停工。侯秋冬水涸，再行斟办”。（山东通志）,,,
10412300,HHNB,,清穆宗同治九年,1870,,,治,,十二月谕东河总督，严禁伦减侵蚀诸弊。（豫河志）,,,
10412301,HHNB,,清穆宗同治十年,1871,,,决/修,,八月黄水异涨，河决郓城侯家林。水由沮河民埝漫入南旺湖，又由汶上嘉祥济宁之赵王牛头等河直趋东南入南阳湖，水势散漫。（山东通志）淹巨野余乡鱼台铜沛等县。遂堵侯家林分溜漫口，接筑民埝一百余里。（山东抚署册案）,口门宽八十余丈。,,
10412302,HHNB,,清穆宗同治十年,1871,,,修,,冬江督会国藩挑准水故道，自李工至卫滩，以资豫备。（阜宁县志）,李工在清河县西，卫滩在阜宁八滩东。时黄水由运中河至杨庄分入淮水故道。（淮系年表）,,
10412303,HHNB,,清穆宗同治十年,1871,,,竭,,十一月初四日黄河竭，自七郎窝至蛤蟆滩，越辰巳二时复起。（吉县志）,,,
10412304,HHNB,,清穆宗同治十一年,1872,,,修,,侯家林正月兴工，二月合龙。（山东通志）,计二十五日合龙。（山东通志）,,
10412305,HHNB,,清穆宗同治十一年,1872,,,决,,赵王河东岸张家支门决口。南半入济，北半入沮（山东通志）,,,
10412306,HHNB,,清穆宗同治十二年,1873,,,决,,郓城侯家林民埝刷残过水，淹巨野金乡鱼台等县。（山东抚署册秦）,候家林以南之王老户等卢又复溃决。（山东通志）,,
10412307,HHNB,,清穆宗同治十二年,1873,,,决,,南岸淤滩，六月下旬由开州之焦邱濮州之兰庄冲漫二处，斜趋东南，从张家支门南北一带直抵郓巨。（山东通志）,,,
10412308,HHNB,,清穆宗同治十二年,1873,,,决,,秋东明石庄户决口。石庄与张家支门对冲，支门不塞。其东王老户邓楼漫溢，刷成河漕。牛头河南阳湖均吃重。运堤村落，有平地水深二丈者。维时由石庄支门经下湖运者，为南溜。由正河北注折入郓寿者为北溜，山红川分入沮河者为中溜。三溜以南为大。其间支流互串，忽南忽北，河无正身。（山东通志）由金乡嘉祥宿迁沭阳等处入六塘河。（山东抚署册案）,徐海大灾。越二岁决口乃塞。（淮系年表）,,
10412309,HHNB,,清穆宗同治十二年,1873,,,条陈,,大学土李鸿章奏：“黄河不能复归徐海故道”，（直隶总督署册案）“将山东黄河侯家林上下民堰，加高培厚。自安山上至铜瓦厢一律接筑南堤以障黄流。 ”（淮系年表）,十一年山东巡抚丁宝桢请挽黄河复徐淮故道。（淮系年表）,,
10412310,HHNB,,清穆宗同治十三年,1874,,,失修,,正月署东抚文彬以形势变迁，奏请缓堵。溜益南趋溃漫不可收拾。（潘方伯公遗稿）,,,
10412311,HHNB,,清穆宗同治十三年,1874,,,修,,石庄户未堵。江督李宗羲派道员程国熙庞祭云张富年等挑浚杨庄以下旧黄河三百余丈。并于杨庄及顺清河两处酌放裹头，以备溜至堵闭。（淮系年表）,,,
10412312,HHNB,,清穆宗同治十三年,1874,,,修,,九月丁宝桢同任，急筹堵合。勘定于菏泽贾庄建坝，口门宽二百七十余丈。广集科物，于十二月中旬兴工，光绪元年三月合龙。（潘方伯公遗稿）,,,
10412313,HHNB,,清德宗光绪元年,1875,,,修,,三月菏泽贾庄大工堵筑合龙，水势仍归旧河，下注张秋，全溜入大清河归海。（山东通志）,"宽二百七十丈，计八十余日合龙。（山东通志）
下游王老户张家支门均断流。（淮系年表）",,
10412314,HHNB,,清德宗光绪元年,1875,,,修,,四月筑南岸长堤，东直两境共二百五十余里。东省菏泽等县筑堤共一百九十里，顶宽三丈，底宽十丈高一丈四尺。又以北岸堤工赶办不及，先修余堤以为屏蔽。（山东通志）,自东明连庄以下。,,
10412315,HHNB,,清德宗光绪元年,1875,,,修,,十月请于贾庄北添挑水坝。（山东通志）,,,
10412316,HHNB,,清德宗光绪元年,1875,,,修,,州牧陈兆麟督集民夫，筑埝数千丈。即现存临黄民埝也。（濮阳河上记）,,,
10412317,HHNB,,清德宗光绪二年,1876,,,条陈,,正月丁宝桢奏，预筹南北两岸堤防经费，并设立厅汛。（山东通志）,,,
10412318,HHNB,,清德宗光绪二年,1876,,,修,,调集淮练各军，大事修培，计自东明谢家寨起，至后刘庄与山东交界止，共长六十余里。（直隶河防辑要）,,,
10412319,HHNB,,清德宗光绪三年,1877,,,修,,修上游直豫南堤及修防北堤。署巡抚李元华奏：“南堤自直隶东明起经河南考城十三里铺止七十余里，高一丈，顶宽一丈六尺，底宽六丈。北堤自濮范以下抵东阿计一百七十余里，约长三万余丈。此项北堤拟先筑高一丈，顶宽一丈六尺，底宽六丈。 次年再加高四尺，顶加宽一丈四尺，底加宽四丈，已与南堤相埒。又次年毋庸加高，顶加宽一丈四尺，底加宽四丈，即足以埒金堤。 ”（山东通志）,,,
10412320,HHNB,,清德宗光绪三年,1877,,,修,,八月修筑濮范等州县黄河北岸堤工完竣。（山东通志）,,,
10412321,HHNB,,清德宗光绪四年,1878,,,抢险,,入夏后两岸均已出槽。南岸贾庄大坝一带颇形吃紧。并迤上之张河口亦见塌滩生险。北岸则王河渠吴家堆李家桥高庄陈家楼满庄张忠万庄白家楼等处多见贴溜顶冲。均赶紧做厢埽坝，竭力救护。（山东通志）,,,
